0.39167	0.43691
0.42917	0.48029
0.42083	0.51049
0.41667	0.43535
0.425	0.45227
0.43182	0.46361
0.43333	0.59082
0.43333	0.57457
0.5125	0.61932
0.5	0.61736
0.4375	0.59466
0.375	0.52333
0.38182	0.57526
0.49167	0.60625
0.49167	0.57808
0.45833	0.56582
0.44286	0.61045
0.5	0.52754
0.4	0.44912
0.4	0.54
0.4	0.60026
0.39375	0.49039
0.35556	0.56189
0.42174	0.40541
0.35833	0.5004
0.33478	0.52586
0.3875	0.52331
0	0.51969
0	0.49294
0	0.38007
